index,transactions,total_spend,avg_bill_value,qty_per_order,mtbp,life_time,cltv,basket_size_s,basket_size_m,basket_size_l,basket_price_sensitivity_la,basket_price_sensitivity_mm,basket_price_sensitivity_um,basket_price_sensitivity_na,basket_type_smallshop,basket_type_topup,basket_type_fullshop,basket_type_na,basket_dominant_fresh,basket_dominant_mixed,basket_dominant_grocery,basket_dominant_nonfood,label
CUST0000056376,1,11.27,11.27,7,0,356,4012.12,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000056767,1,86.19,86.19,52,0,358,30856.02,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000056813,11,43.7,3.972727273,4.636363636,49.18181818,573,2276.372727,0.454545455,0.454545455,0.090909091,0.090909091,0.545454545,0.363636364,0,0.909090909,0.090909091,0,0,0.636363636,0,0.363636364,0,2
CUST0000057304,47,92.41,1.966170213,4.319148936,17.14893617,815,1602.428723,0.234042553,0.70212766,0.063829787,0.595744681,0.212765957,0.170212766,0.021276596,0.872340426,0.127659574,0,0,0.319148936,0.29787234,0.29787234,0.085106383,1
CUST0000057656,7,139.75,19.96428571,11.14285714,63,558,11140.07143,0.142857143,0.142857143,0.714285714,0.142857143,0.714285714,0.142857143,0,0.285714286,0.428571429,0.285714286,0,0.142857143,0.285714286,0.428571429,0.142857143,1
CUST0000057847,67,2437.53,36.38104478,21.86567164,10.86567164,739,26885.59209,0.059701493,0.179104478,0.76119403,0.104477612,0.76119403,0.134328358,0,0.194029851,0.298507463,0.507462687,0,0.552238806,0.343283582,0.104477612,0,3
CUST0000057912,1,1.39,1.39,2,0,264,366.96,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
CUST0000058269,106,1600.15,15.09575472,12.62264151,7.462264151,808,12197.36981,0.103773585,0.29245283,0.603773585,0.113207547,0.613207547,0.235849057,0.037735849,0.320754717,0.594339623,0.056603774,0.028301887,0.735849057,0.169811321,0.056603774,0.009433962,1
CUST0000058642,1,1.39,1.39,1,0,558,775.62,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000058881,9,7.39,0.821111111,1.111111111,83.88888889,813,667.5633333,1,0,0,0.111111111,0.888888889,0,0,1,0,0,0,0.555555556,0,0.444444444,0,2
CUST0000059002,2,91.58,45.79,24,158.5,326,14927.54,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000059403,3,2.97,0.99,1.333333333,76.33333333,322,318.78,1,0,0,0.333333333,0.666666667,0,0,1,0,0,0,0.333333333,0,0.666666667,0,2
CUST0000059471,1,19.74,19.74,18,0,424,8369.76,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3
CUST0000059479,44,768.54,17.46681818,19.25,17.45454545,797,13921.05409,0.045454545,0.045454545,0.909090909,0.022727273,0.568181818,0.409090909,0,0.113636364,0.75,0.136363636,0,0.5,0.409090909,0.090909091,0,1
CUST0000060915,1,1.06,1.06,1,0,769,815.14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000061443,2,139.36,69.68,38.5,2.5,810,56440.8,0,0,1,0,1,0,0,0,0,1,0,0.5,0.5,0,0,3
CUST0000061512,5,12.63,2.526,2.4,104,562,1419.612,0.6,0.4,0,0,0.4,0.6,0,1,0,0,0,1,0,0,0,2
CUST0000061537,1,0.8,0.8,1,0,230,184,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000061543,6,223.93,37.32166667,28.5,70.5,730,27244.81667,0,0.333333333,0.666666667,0,1,0,0,0.166666667,0.5,0.333333333,0,0.166666667,0.5,0.333333333,0,3
CUST0000061753,1,41.56,41.56,36,0,730,30338.8,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3
CUST0000061813,1,4.71,4.71,3,0,709,3339.39,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000062155,18,298.76,16.59777778,13.55555556,36.77777778,668,11087.31556,0.277777778,0.333333333,0.388888889,0.111111111,0.388888889,0.333333333,0.166666667,0.444444444,0.222222222,0.222222222,0.111111111,0.222222222,0.5,0.111111111,0.055555556,1
CUST0000062534,1,8.67,8.67,3,0,323,2800.41,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2
CUST0000063026,1,31.42,31.42,77,0,569,17877.98,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,3
CUST0000063086,1,60.23,60.23,20,0,317,19092.91,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3
CUST0000063931,124,1478.05,11.91975806,15.62903226,6.580645161,822,9798.041129,0.040322581,0.096774194,0.862903226,0.491935484,0.443548387,0.032258065,0.032258065,0.241935484,0.758064516,0,0,0.620967742,0.306451613,0.040322581,0.032258065,1
CUST0000064428,1,89.41,89.41,37,0,274,24498.34,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,3
CUST0000064714,1,11.37,11.37,4,0,205,2330.85,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000065412,15,275.26,18.35066667,17.33333333,42.06666667,638,11707.72533,0,0.333333333,0.666666667,0.733333333,0.2,0.066666667,0,0.2,0.466666667,0.333333333,0,0.466666667,0.4,0.133333333,0,1
CUST0000065693,6,11.37,1.895,2,106,696,1318.92,0.833333333,0.166666667,0,0,0.666666667,0.333333333,0,1,0,0,0,0.666666667,0.166666667,0.166666667,0,2
CUST0000065935,25,235.11,9.4044,5.92,31.4,822,7730.4168,0.28,0.56,0.16,0.2,0.6,0.2,0,0.68,0.32,0,0,0.32,0.44,0.08,0.16,1
CUST0000066180,6,110.82,18.47,13,108.3333333,678,12522.66,0.166666667,0.666666667,0.166666667,0.166666667,0.5,0.333333333,0,0.5,0.333333333,0.166666667,0,0.833333333,0.166666667,0,0,1
CUST0000067369,16,167.22,10.45125,6.4375,32.5,542,5664.5775,0.3125,0.375,0.3125,0,0.75,0.25,0,0.5625,0.375,0.0625,0,0.5,0.4375,0.0625,0,1
CUST0000067538,1,7.61,7.61,2,0,140,1065.4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2
CUST0000067645,8,292.27,36.53375,23.625,12.875,403,14723.10125,0.25,0,0.75,0,0.875,0,0.125,0.25,0,0.75,0,0.25,0.5,0.125,0.125,3
CUST0000068327,6,5.27,0.878333333,1,128,804,706.18,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000068394,344,2833.06,8.235639535,5.683139535,2.369186047,821,6761.460058,0.395348837,0.369186047,0.235465116,0.148255814,0.488372093,0.351744186,0.011627907,0.718023256,0.247093023,0.031976744,0.002906977,0.76744186,0.087209302,0.075581395,0.066860465,1
CUST0000068970,57,1891.95,33.19210526,23.10526316,10.50877193,615,20413.14474,0.228070175,0.035087719,0.736842105,0,0.438596491,0.561403509,0,0.263157895,0.298245614,0.438596491,0,0.947368421,0.035087719,0.01754386,0,3
CUST0000069178,1,56.76,56.76,3,0,599,33999.24,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
CUST0000069322,13,223.09,17.16076923,9.615384615,61.23076923,817,14020.34846,0.076923077,0.538461538,0.384615385,0,0.384615385,0.615384615,0,0.538461538,0.461538462,0,0,0.923076923,0,0.076923077,0,1
CUST0000069479,4,55.81,13.9525,6,86.25,373,5204.2825,0,0.75,0.25,0,0.75,0.25,0,0.75,0.25,0,0,0.75,0,0.25,0,1
CUST0000069522,31,112.69,3.63516129,2.516129032,25.25806452,806,2929.94,0.612903226,0.387096774,0,0,0.709677419,0.258064516,0.032258065,1,0,0,0,0.258064516,0.225806452,0.483870968,0.032258065,2
CUST0000069724,5,27.67,5.534,6.4,141.4,774,4283.316,0,1,0,0.4,0.4,0.2,0,0.4,0.6,0,0,0.6,0.4,0,0,1
CUST0000069731,1,0.6,0.6,2,0,592,355.2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000069958,1,0.8,0.8,2,0,114,91.2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
CUST0000070200,19,239.44,12.60210526,5.842105263,29.21052632,582,7334.425263,0.210526316,0.526315789,0.263157895,0.052631579,0.684210526,0.105263158,0.157894737,0.684210526,0.315789474,0,0,0.315789474,0.210526316,0.210526316,0.263157895,1
CUST0000070457,7,190.34,27.19142857,18.28571429,49,774,21046.16571,0.142857143,0,0.857142857,0,0.714285714,0.285714286,0,0.142857143,0.428571429,0.428571429,0,0.857142857,0,0,0.142857143,3
CUST0000070554,6,49.09,8.181666667,3.166666667,120,758,6201.703333,0.666666667,0.333333333,0,0.166666667,0.666666667,0.166666667,0,0.833333333,0.166666667,0,0,0.166666667,0.166666667,0.666666667,0,2
CUST0000070861,3,30.94,10.31333333,7,118.6666667,565,5827.033333,0,0.666666667,0.333333333,0.666666667,0.333333333,0,0,0.666666667,0.333333333,0,0,0.333333333,0,0.666666667,0,1
CUST0000071010,2,5.34,2.67,6,130.5,340,907.8,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2
CUST0000071601,6,61.34,10.22333333,8.833333333,109.1666667,659,6737.176667,0.5,0,0.5,0,0.166666667,0.833333333,0,0.5,0.5,0,0,1,0,0,0,1
CUST0000071788,10,21.6,2.16,1.9,51.5,562,1213.92,0.8,0.2,0,0.2,0.8,0,0,1,0,0,0,0,0,1,0,2
CUST0000071812,2,74.99,37.495,23.5,134.5,413,15485.435,0,0,1,0,1,0,0,0,0.5,0.5,0,0,0.5,0.5,0,3
CUST0000071969,3,3.02,1.006666667,1,156.3333333,536,539.5733333,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000072062,3,4.51,1.503333333,1.666666667,181.3333333,762,1145.54,0.666666667,0.333333333,0,0,0.333333333,0,0.666666667,1,0,0,0,0,0,0,1,2
CUST0000072078,2,32.67,16.335,8.5,150.5,710,11597.85,0.5,0,0.5,0,1,0,0,0.5,0,0.5,0,1,0,0,0,1
CUST0000072406,2,71.4,35.7,10,20.5,119,4248.3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
CUST0000072736,1,0.03,0.03,3,0,291,8.73,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000073259,10,52.16,5.216,4.5,61.7,660,3442.56,0.7,0.2,0.1,0.1,0.8,0.1,0,0.9,0.1,0,0,0.2,0,0.4,0.4,2
CUST0000073319,1,1.32,1.32,4,0,531,700.92,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000074259,85,1766.94,20.78752941,20.97647059,9.470588235,822,17087.34918,0.152941176,0.211764706,0.635294118,0.164705882,0.717647059,0.047058824,0.070588235,0.294117647,0.188235294,0.458823529,0.058823529,0.435294118,0.305882353,0.164705882,0.035294118,3
CUST0000074663,1,0.98,0.98,1,0,218,213.64,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000074994,12,161.38,13.44833333,11,64.5,790,10624.18333,0.083333333,0.333333333,0.583333333,0.5,0.5,0,0,0.416666667,0.583333333,0,0,1,0,0,0,1
CUST0000075000,7,55.88,7.982857143,3.428571429,71.57142857,550,4390.571429,0.428571429,0.571428571,0,0.142857143,0.571428571,0.285714286,0,0.857142857,0.142857143,0,0,0.571428571,0.142857143,0.285714286,0,2
CUST0000075158,24,700.26,29.1775,21.79166667,18.45833333,513,14968.0575,0.125,0.208333333,0.666666667,0.5,0.416666667,0.083333333,0,0.291666667,0.166666667,0.541666667,0,0.666666667,0.291666667,0.041666667,0,3
CUST0000075213,3,16.14,5.38,4,87,692,3722.96,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,0,0.666666667,0.333333333,0,0,1
CUST0000075238,95,765.91,8.062210526,5.873684211,2.431578947,239,1926.868316,0.378947368,0.410526316,0.210526316,0.463157895,0.505263158,0.021052632,0.010526316,0.684210526,0.305263158,0.010526316,0,0.452631579,0.294736842,0.189473684,0.063157895,1
CUST0000075283,14,44.89,3.206428571,2.071428571,58,821,2632.477857,0.714285714,0.285714286,0,0.071428571,0,0.857142857,0.071428571,0.928571429,0,0,0.071428571,0.785714286,0,0.071428571,0.071428571,2
CUST0000075510,22,754.23,34.28318182,29.72727273,29.54545455,663,22729.74955,0.227272727,0.136363636,0.636363636,0.636363636,0.318181818,0.045454545,0,0.227272727,0.409090909,0.363636364,0,0.318181818,0.409090909,0.227272727,0.045454545,3
CUST0000075764,89,410.61,4.613595506,3.921348315,8.640449438,792,3653.96764,0.426966292,0.539325843,0.033707865,0.02247191,0.393258427,0.460674157,0.123595506,0.797752809,0.078651685,0,0.123595506,0.629213483,0.146067416,0.056179775,0.04494382,1
CUST0000075785,24,199.01,8.292083333,10.33333333,33.625,821,6807.800417,0.083333333,0.333333333,0.583333333,0.541666667,0.333333333,0,0.125,0.208333333,0.666666667,0,0.125,0.666666667,0.166666667,0.041666667,0,1
CUST0000075952,2,0.02,0.01,1,309.5,677,6.77,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
CUST0000075967,2,1.97,0.985,2,58,266,262.01,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0,0,1,0,2
CUST0000076024,8,15.12,1.89,2.125,47.875,477,901.53,0.5,0.5,0,0,0.625,0.125,0.25,0.75,0,0,0.25,0.25,0,0.5,0,2
CUST0000076195,1,0.73,0.73,1,0,532,388.36,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000076365,27,168.01,6.222592593,4.703703704,29.18518519,821,5108.748519,0.37037037,0.555555556,0.074074074,0.111111111,0.555555556,0.259259259,0.074074074,0.740740741,0.259259259,0,0,0.555555556,0.148148148,0.148148148,0.148148148,1
CUST0000076448,4,203.45,50.8625,27,151.5,611,31076.9875,0,0,1,0,1,0,0,0,0.25,0.75,0,0,1,0,0,3
CUST0000076687,3,17.61,5.87,7,134.6666667,784,4602.08,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,0,0.333333333,0,0.666666667,0,1
CUST0000076985,1,0.75,0.75,1,0,285,213.75,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000077225,67,1566.81,23.38522388,22.11940299,11.80597015,796,18614.63821,0.074626866,0.28358209,0.641791045,0.865671642,0.104477612,0.029850746,0,0.208955224,0.313432836,0.47761194,0,0.388059701,0.492537313,0.119402985,0,3
CUST0000077682,21,152.48,7.260952381,6,13.0952381,282,2047.588571,0.142857143,0.714285714,0.142857143,0,0.714285714,0.285714286,0,0.571428571,0.428571429,0,0,0.380952381,0.333333333,0.285714286,0,1
CUST0000077704,2,4.44,2.22,2,125.5,633,1405.26,1,0,0,0.5,0.5,0,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000077848,1,6.03,6.03,4,0,813,4902.39,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000078129,2,3.08,1.54,1,172,570,877.8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000078366,10,187.97,18.797,12.7,45.6,476,8947.372,0.4,0,0.6,0.3,0.3,0.4,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0.2,1
CUST0000078836,2,6.82,3.41,9,310.5,652,2223.32,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
CUST0000078913,1,3.11,3.11,3,0,810,2519.1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
CUST0000079699,12,95.53,7.960833333,5.666666667,57,743,5914.899167,0.333333333,0.583333333,0.083333333,0.5,0.416666667,0.083333333,0,0.833333333,0.083333333,0.083333333,0,0.75,0.25,0,0,1
CUST0000079950,1,25.21,25.21,38,0,794,20016.74,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,3
CUST0000080145,5,6.69,1.338,1.6,125.4,631,844.278,0.8,0.2,0,0,0.8,0.2,0,1,0,0,0,0.2,0.2,0.6,0,2
CUST0000080409,1,1.7,1.7,1,0,337,572.9,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000080416,9,227.45,25.27222222,17.66666667,15.88888889,456,11524.13333,0.111111111,0.111111111,0.777777778,0.777777778,0.111111111,0,0.111111111,0.222222222,0.444444444,0.333333333,0,0.222222222,0.666666667,0,0.111111111,3
CUST0000080438,5,165.69,33.138,27,87.8,510,16900.38,0,0,1,0.2,0.8,0,0,0,0.8,0.2,0,0.8,0.2,0,0,3
CUST0000080650,6,5.15,0.858333333,1,69,436,374.2333333,1,0,0,0,1,0,0,1,0,0,0,0,0,0.666666667,0.333333333,2
CUST0000081078,13,180.07,13.85153846,11.84615385,53.53846154,772,10693.38769,0.076923077,0.538461538,0.384615385,0.076923077,0.769230769,0.153846154,0,0.461538462,0.538461538,0,0,0.692307692,0.153846154,0.076923077,0.076923077,1
CUST0000081263,2,0.02,0.01,1,27,492,4.92,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000081440,1,0.42,0.42,1,0,372,156.24,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000081534,4,19.72,4.93,5.75,110.5,606,2987.58,0.75,0,0.25,0.75,0.25,0,0,0.75,0,0.25,0,0.5,0,0.5,0,2
CUST0000081716,1,16.22,16.22,15,0,398,6455.56,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000081896,51,280.94,5.508627451,4.333333333,15.49019608,794,4373.850196,0.470588235,0.470588235,0.058823529,0.235294118,0.68627451,0.078431373,0,0.784313725,0.215686275,0,0,0.705882353,0.058823529,0.196078431,0.039215686,2
CUST0000081986,2,29.3,14.65,14,14.5,491,7193.15,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0,0,1,0,0,1
CUST0000082008,5,111.15,22.23,15.8,106.8,568,12626.64,0,0,1,0,1,0,0,0,0.8,0.2,0,1,0,0,0,1
CUST0000082191,4,15.6,3.9,3.25,29.25,313,1220.7,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0.5,0.25,0.25,0,2
CUST0000082689,4,24.66,6.165,5.25,14.25,778,4796.37,0.25,0.5,0.25,0.25,0.75,0,0,0.25,0.75,0,0,0.75,0,0.25,0,1
CUST0000082996,79,1072.63,13.57759494,14.30379747,10.17721519,811,11011.42949,0.227848101,0.278481013,0.493670886,0.417721519,0.392405063,0.025316456,0.164556962,0.392405063,0.278481013,0.265822785,0.063291139,0.291139241,0.303797468,0.189873418,0.151898734,1
CUST0000083013,2,152.9,76.45,52.5,146,822,62841.9,0,0,1,0.5,0.5,0,0,0,0,1,0,0,1,0,0,3
CUST0000083425,1,39.59,39.59,22,0,570,22566.3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000083871,2,28.85,14.425,11.5,65.5,640,9232,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0,0.5,0,1
CUST0000084041,2,9.81,4.905,4.5,8,493,2418.165,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,1,0,0,0,2
CUST0000084463,20,241.91,12.0955,4.95,34.85,752,9095.816,0.25,0.65,0.1,0.3,0.55,0.1,0.05,0.8,0.15,0,0.05,0.55,0.2,0.15,0.05,1
CUST0000084563,15,6.68,0.445333333,1.066666667,43.46666667,663,295.256,1,0,0,0,1,0,0,1,0,0,0,0,0,0.4,0.6,2
CUST0000084707,8,216.93,27.11625,31.25,12.375,794,21530.3025,0,0,1,1,0,0,0,0,0.125,0.875,0,0,1,0,0,3
CUST0000085399,17,850.36,50.02117647,30.35294118,41.58823529,717,35865.18353,0,0.117647059,0.882352941,0.058823529,0.941176471,0,0,0,0.235294118,0.764705882,0,0.352941176,0.647058824,0,0,3
CUST0000085862,1,19.73,19.73,24,0,434,8562.82,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3
CUST0000086836,86,2047.26,23.80534884,17.58139535,9.302325581,820,19520.38605,0.127906977,0.104651163,0.76744186,0.61627907,0.372093023,0.011627907,0,0.197674419,0.523255814,0.279069767,0,0.534883721,0.302325581,0.127906977,0.034883721,3
CUST0000086874,4,35.06,8.765,6.5,85,649,5688.485,0.25,0.5,0.25,0.75,0.25,0,0,0.75,0.25,0,0,0.5,0,0.5,0,1
CUST0000087833,1,2.11,2.11,1,0,255,538.05,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000088355,1,2.36,2.36,4,0,778,1836.08,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000089067,1,0.42,0.42,1,0,266,111.72,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000089204,1,2.63,2.63,2,0,745,1959.35,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
CUST0000089769,2,6.62,3.31,2,178,398,1317.38,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000090124,2,6.42,3.21,1,53.5,111,356.31,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000090636,1,2.24,2.24,2,0,583,1305.92,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
CUST0000091321,2,7.06,3.53,5,169.5,399,1408.47,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000091658,10,31.14,3.114,2.9,33,605,1883.97,0.5,0.5,0,0.2,0.6,0,0.2,0.9,0.1,0,0,0.4,0.1,0.2,0.3,2
CUST0000091942,5,10.59,2.118,2.8,31.2,299,633.282,0.2,0.8,0,0.4,0.6,0,0,1,0,0,0,0.4,0.2,0.4,0,2
CUST0000092303,6,58.39,9.731666667,5.166666667,20.16666667,578,5624.903333,0.5,0.333333333,0.166666667,0,0.833333333,0.166666667,0,0.833333333,0,0.166666667,0,0.333333333,0,0.666666667,0,2
CUST0000092378,3,42.97,14.32333333,10,1.666666667,297,4254.03,0.333333333,0.333333333,0.333333333,0,1,0,0,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0,1
CUST0000092447,1,13.27,13.27,15,0,734,9740.18,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
CUST0000092593,4,50.41,12.6025,8.5,90,648,8166.42,0.5,0,0.5,0,0.25,0.75,0,0.5,0.5,0,0,0.75,0.25,0,0,1
CUST0000092652,2,2.56,1.28,2,271.5,595,761.6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
CUST0000092742,1,1.08,1.08,2,0,544,587.52,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
CUST0000093082,2,12.54,6.27,5,283.5,693,4345.11,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0.5,0,0.5,1
CUST0000093119,18,84.62,4.701111111,3.888888889,40.55555556,799,3756.187778,0.5,0.388888889,0.111111111,0.222222222,0.444444444,0.333333333,0,0.777777778,0.222222222,0,0,0.611111111,0.166666667,0.166666667,0.055555556,1
CUST0000093261,12,43.44,3.62,3.583333333,63.58333333,815,2950.3,0.416666667,0.583333333,0,0.916666667,0.083333333,0,0,0.583333333,0.416666667,0,0,0.666666667,0.083333333,0.25,0,1
CUST0000093482,1,12.82,12.82,18,0,500,6410,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
CUST0000093486,5,31.59,6.318,5.6,73.6,464,2931.552,0,0.8,0.2,0.4,0.6,0,0,0.8,0.2,0,0,0.8,0.2,0,0,1
CUST0000093630,3,5.24,1.746666667,1.666666667,52.33333333,481,840.1466667,0.666666667,0.333333333,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000093703,2,21.68,10.84,7,340,721,7815.64,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000094256,7,28.93,4.132857143,4.571428571,58.14285714,456,1884.582857,0.285714286,0.571428571,0.142857143,0,0.857142857,0.142857143,0,0.857142857,0.142857143,0,0,0.428571429,0.285714286,0.285714286,0,2
CUST0000094339,132,3424.89,25.94613636,18.59090909,6.196969697,822,21327.72409,0.106060606,0.136363636,0.757575758,0.090909091,0.659090909,0.21969697,0.03030303,0.21969697,0.333333333,0.446969697,0,0.628787879,0.287878788,0.037878788,0.045454545,3
CUST0000094368,1,44.3,44.3,35,0,223,9878.9,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3
CUST0000095303,2,18.03,9.015,6.5,28.5,526,4741.89,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0,1,0,0,0,1
CUST0000096000,25,350.95,14.038,9.32,26.36,688,9658.144,0.08,0.56,0.36,0.32,0.52,0.16,0,0.4,0.44,0.16,0,0.4,0.32,0.28,0,1
CUST0000096328,7,112.62,16.08857143,10.28571429,81.28571429,642,10328.86286,0.285714286,0.285714286,0.428571429,0,0.714285714,0.285714286,0,0.428571429,0.142857143,0.428571429,0,0.285714286,0.428571429,0.142857143,0.142857143,1
CUST0000096515,3,3.75,1.25,2.666666667,145.3333333,526,657.5,0.666666667,0.333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000096524,2,33.43,16.715,14,72,645,10781.175,0,0,1,0.5,0.5,0,0,0,1,0,0,0.5,0.5,0,0,1
CUST0000096587,3,16.58,5.526666667,3,48,159,878.74,0,1,0,0.333333333,0.666666667,0,0,1,0,0,0,0.333333333,0,0,0.666666667,2
CUST0000097542,2,0.78,0.39,1,111,293,114.27,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000097749,1,2.64,2.64,3,0,423,1116.72,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000098319,64,1761.91,27.52984375,29.5625,12.03125,813,22381.76297,0.03125,0.140625,0.828125,0.0625,0.671875,0.21875,0.046875,0.125,0.046875,0.78125,0.046875,0.078125,0.796875,0.078125,0,3
CUST0000098332,19,145.93,7.680526316,5.526315789,40.10526316,818,6282.670526,0.526315789,0.315789474,0.157894737,0.736842105,0.263157895,0,0,0.789473684,0.157894737,0.052631579,0,0.473684211,0.263157895,0.210526316,0.052631579,1
CUST0000099063,2,31.57,15.785,19,175.5,714,11270.49,0,0,1,0.5,0,0.5,0,0,0.5,0.5,0,0,1,0,0,3
CUST0000099290,28,237.48,8.481428571,7.107142857,11.53571429,333,2824.315714,0.178571429,0.642857143,0.178571429,0.428571429,0.428571429,0.142857143,0,0.357142857,0.642857143,0,0,0.714285714,0.25,0.035714286,0,1
CUST0000099658,284,4874.18,17.16260563,13.49295775,2.855633803,815,13987.52359,0.176056338,0.36971831,0.454225352,0.401408451,0.507042254,0.077464789,0.014084507,0.408450704,0.341549296,0.25,0,0.401408451,0.419014085,0.137323944,0.042253521,1
CUST0000099900,1,15.78,15.78,15,0,683,10777.74,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
CUST0000100078,1,2.48,2.48,4,0,337,835.76,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2
CUST0000100205,15,139.93,9.328666667,5.2,48.8,791,7378.975333,0.266666667,0.533333333,0.2,0.066666667,0.666666667,0.266666667,0,0.666666667,0.333333333,0,0,0.733333333,0.133333333,0.133333333,0,1
CUST0000100452,8,36.54,4.5675,4.25,77.5,698,3188.115,0.375,0.625,0,0.375,0.25,0.25,0.125,0.625,0.375,0,0,0.5,0.25,0,0.25,1
CUST0000100599,83,2140.29,25.78662651,18.46987952,9.361445783,803,20706.66108,0.108433735,0.445783133,0.445783133,0,0.265060241,0.734939759,0,0.506024096,0.277108434,0.21686747,0,0.614457831,0.325301205,0.036144578,0.024096386,1
CUST0000100647,13,168.09,12.93,8,52.07692308,695,8986.35,0.384615385,0.384615385,0.230769231,0,0.461538462,0.538461538,0,0.769230769,0.153846154,0.076923077,0,0.769230769,0.076923077,0.153846154,0,1
CUST0000100984,1,8.12,8.12,5,0,130,1055.6,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
